state_abbr,county_name,hospital_name,city,wait_text,wait_minutes,detail_url,detail_name,detail_address,detail_city,detail_state,detail_zip,detail_phone,detail_hospital_type,detail_emergency_services,detail_mortality_overall_text,detail_mortality_overall_percent,detail_mortality_overall_direction,detail_mortality_heart_attack_percent,detail_mortality_stroke_percent,detail_mortality_heart_failure_percent,detail_mortality_pneumonia_percent,detail_c_diff_cases,detail_mrsa_cases,detail_avg_time_in_ed_minutes,detail_overall_patient_rating,detail_positive_patient_ratings,detail_negative_patient_ratings,source_url,scrape_ts
TX,Dallas,Ut Southwestern University Hospital - William P. Clements Jr.,Dallas,6h 12m,372.0,https://www.hospitalstats.org/hospital-ratings/ut-southwestern-university-hospital--william-p-clements-jr-dallas-tx.htm,Ut Southwestern University Hospital - William P. Clements Jr. Ratings,6201 Harry Hines Blvd,Dallas,TX,75390,(214) 633-5555,Acute Care Hospitals,YES,24% better,24.0,better,11.7,12.7,8.1,12.9,40,15,372,VERY GOOD,Nurses usually take time to communicate well; Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Dallas-County-TX.htm,2025-10-18T18:36:13.677877+00:00
TX,Dallas,Dallas Va Medical Center (Va North Texas Healthcare System),Dallas,N/A,,https://www.hospitalstats.org/hospital-ratings/dallas-va-medical-center-va-north-texas-healthcare-system-dallas-tx.htm,Dallas Va Medical Center (Va North Texas Healthcare System) Ratings,4500 S. Lancaster Road,Dallas,TX,75216,(214) 742-8387,Acute Care - Veterans Administration,YES,43% better,43.0,better,10.8,,5.7,13.3,,,,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Dallas-County-TX.htm,2025-10-18T18:36:13.677877+00:00
TX,Dallas,Baylor Scott & White Heart & Vascular Hospital - Dallas,Dallas,N/A,,https://www.hospitalstats.org/hospital-ratings/baylor-scott-white-heart-vascular-hospital--dallas-dallas-tx.htm,Baylor Scott & White Heart & Vascular Hospital - Dallas Ratings,621 North Hall Street,Dallas,TX,75226,(214) 820-0670,Acute Care Hospitals,YES,0% worse,0.0,worse,12.1,,12.4,,1,0,,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms and facilities are usually clean; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Dallas-County-TX.htm,2025-10-18T18:36:13.677877+00:00
TX,Dallas,Texas Institute For Surgery At Presbyterian Hospit,Dallas,N/A,,https://www.hospitalstats.org/hospital-ratings/texas-institute-for-surgery-at-presbyterian-hospit-dallas-tx.htm,Texas Institute For Surgery At Presbyterian Hospit Ratings,7115 Greenville Avenue Suite 100,Dallas,TX,75231,(214) 647-5300,Acute Care Hospitals,YES,,,,,,,,0,0,,VERY GOOD,,,https://www.hospitalstats.org/ER-Wait-Time/Dallas-County-TX.htm,2025-10-18T18:36:13.677877+00:00
TX,Dallas,Childrens Medical Ctr Of Dallas,Dallas,N/A,,https://www.hospitalstats.org/hospital-ratings/childrens-medical-ctr-of-dallas-dallas-tx.htm,Childrens Medical Ctr Of Dallas Ratings,1935 Medical District Drive,Dallas,TX,75235,(214) 456-7000,Childrens,YES,,,,,,,,,,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Dallas-County-TX.htm,2025-10-18T18:36:13.677877+00:00
TX,Dawson,Medical Arts Hospital,Lamesa,1h 45m,105.0,https://www.hospitalstats.org/hospital-ratings/medical-arts-hospital-lamesa-tx.htm,Medical Arts Hospital Ratings,2200 N Bryan Ave,Lamesa,TX,79331,(806) 872-2183,Acute Care Hospitals,YES,3% worse,3.0,worse,,,,18.8,0,0,105,POOR,Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Dawson-County-TX.htm,2025-10-18T18:36:15.783879+00:00
TX,De Witt,Cuero Regional Hospital,Cuero,2h 14m,134.0,https://www.hospitalstats.org/hospital-ratings/cuero-regional-hospital-cuero-tx.htm,Cuero Regional Hospital Ratings,2550 N Esplanade,Cuero,TX,77954,(361) 275-6191,Acute Care Hospitals,YES,16% worse,16.0,worse,,,14.1,21.6,0,0,134,POOR,Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/De-Witt-County-TX.htm,2025-10-18T18:36:17.803783+00:00
TX,Deaf Smith,Hereford Regional Medical Center,Hereford,1h 31m,91.0,https://www.hospitalstats.org/hospital-ratings/hereford-regional-medical-center-hereford-tx.htm,Hereford Regional Medical Center Ratings,801 East Third,Hereford,TX,79045,(806) 364-2141,Acute Care Hospitals,YES,14% worse,14.0,worse,,,,21.1,0,0,91,POOR,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms were often quiet at night,Nurses often fail to communicate; Doctors often fail to communicate with patients,https://www.hospitalstats.org/ER-Wait-Time/Deaf-Smith-County-TX.htm,2025-10-18T18:36:19.817417+00:00
TX,Denton,Baylor Emergency Medical Center At Aubrey,Aubrey,1h 32m,92.0,https://www.hospitalstats.org/hospital-ratings/baylor-emergency-medical-center-at-aubrey-aubrey-tx.htm,Baylor Emergency Medical Center At Aubrey Ratings,26791 Highway 380,Aubrey,TX,76227,(972) 347-2525,Acute Care Hospitals,YES,,,,,,,,0,0,92,POOR,,Nurses often fail to communicate; Doctors often fail to communicate with patients,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,Baylor Medical Center At Trophy Club,Trophy Club,1h 33m,93.0,https://www.hospitalstats.org/hospital-ratings/baylor-medical-center-at-trophy-club-trophy-club-tx.htm,Baylor Medical Center At Trophy Club Ratings,2850 E State Highway 114,Trophy Club,TX,76262,(817) 837-4600,Acute Care Hospitals,YES,,,,,,,,2,0,93,POOR,Nurses usually take time to communicate well; Rooms and facilities are usually clean; Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,Baylor Scott & White Medical Center - Frisco,Frisco,1h 59m,119.0,https://www.hospitalstats.org/hospital-ratings/baylor-scott-white-medical-center--frisco-frisco-tx.htm,Baylor Scott & White Medical Center - Frisco Ratings,5601 Warren Parkway,Frisco,TX,75034,(214) 618-2000,Acute Care Hospitals,YES,,,,,,,,0,0,119,VERY GOOD,Nurses usually take time to communicate well; Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,Medical City Denton,Denton,2h 4m,124.0,https://www.hospitalstats.org/hospital-ratings/medical-city-denton-denton-tx.htm,Medical City Denton Ratings,3535 South I35 East,Denton,TX,76210,(940) 384-3535,Acute Care Hospitals,YES,6% better,6.0,better,12.2,12.9,10.4,17.8,3,0,124,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,The Heart Hospital Baylor Denton,Denton,2h 13m,133.0,https://www.hospitalstats.org/hospital-ratings/the-heart-hospital-baylor-denton-denton-tx.htm,The Heart Hospital Baylor Denton Ratings,2801 South Mayhill Road,Denton,TX,76208,(940) 220-0600,Acute Care Hospitals,YES,1% better,1.0,better,12.4,,11.8,,0,1,133,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,Medical City Lewisville,Lewisville,2h 18m,138.0,https://www.hospitalstats.org/hospital-ratings/medical-city-lewisville-lewisville-tx.htm,Medical City Lewisville Ratings,500 West Main Street,Lewisville,TX,75057,(972) 420-1000,Acute Care Hospitals,YES,4% better,4.0,better,12.2,13.6,12.2,16.4,3,0,138,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,Texas Health Hospital Frisco,Frisco,2h 44m,164.0,https://www.hospitalstats.org/hospital-ratings/texas-health-hospital-frisco-frisco-tx.htm,Texas Health Hospital Frisco Ratings,12400 N Dallas Parkway,Frisco,TX,75033,(469) 495-2000,Acute Care Hospitals,YES,4% worse,4.0,worse,,,12.1,19.2,4,1,164,VERY GOOD,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean; Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,Texas Health Presbyterian Hospital Flower Mound,Flower Mound,2h 48m,168.0,https://www.hospitalstats.org/hospital-ratings/texas-health-presbyterian-hospital-flower-mound-flower-mound-tx.htm,Texas Health Presbyterian Hospital Flower Mound Ratings,4400 Long Prairie Road,Flower Mound,TX,75028,(972) 419-1530,Acute Care Hospitals,YES,6% better,6.0,better,,,11.3,16.9,2,0,168,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Denton,Texas Health Presbyterian Hospital Denton,Denton,2h 49m,169.0,https://www.hospitalstats.org/hospital-ratings/texas-health-presbyterian-hospital-denton-denton-tx.htm,Texas Health Presbyterian Hospital Denton Ratings,3000 N I-35,Denton,TX,76201,(940) 898-7000,Acute Care Hospitals,YES,2% worse,2.0,worse,11.9,16.6,13.3,16.0,5,0,169,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Denton-County-TX.htm,2025-10-18T18:36:30.069330+00:00
TX,Dimmit,Dimmit Regional Hospital,Carrizo Springs,2h 36m,156.0,https://www.hospitalstats.org/hospital-ratings/dimmit-regional-hospital-carrizo-springs-tx.htm,Dimmit Regional Hospital Ratings,704 Hospital Drive,Carrizo Springs,TX,78834,(830) 876-2424,Critical Access Hospitals,YES,,,,,,,,,,156,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Dimmit-County-TX.htm,2025-10-18T18:36:32.207096+00:00
TX,Eastland,Eastland Memorial Hospital,Eastland,2h 4m,124.0,https://www.hospitalstats.org/hospital-ratings/eastland-memorial-hospital-eastland-tx.htm,Eastland Memorial Hospital Ratings,304 S Daugherty Street,Eastland,TX,76448,(254) 631-5342,Acute Care Hospitals,YES,6% better,6.0,better,,,11.7,16.7,0,0,124,POOR,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Patients usually receive help when they request it; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Eastland-County-TX.htm,2025-10-18T18:36:34.298304+00:00
TX,Ector,Medical Center Hospital,Odessa,2h 14m,134.0,https://www.hospitalstats.org/hospital-ratings/medical-center-hospital-odessa-tx.htm,Medical Center Hospital Ratings,500 W 4th Street,Odessa,TX,79761,(432) 640-4000,Acute Care Hospitals,YES,9% worse,9.0,worse,13.3,17.4,12.7,19.0,9,5,134,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Ector-County-TX.htm,2025-10-18T18:36:37.536462+00:00
TX,Ector,Odessa Regional Medical Center,Odessa,2h 52m,172.0,https://www.hospitalstats.org/hospital-ratings/odessa-regional-medical-center-odessa-tx.htm,Odessa Regional Medical Center Ratings,520 E 6th Street,Odessa,TX,79761,(432) 582-8340,Acute Care Hospitals,YES,0% worse,0.0,worse,11.9,14.7,10.7,19.4,1,0,172,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Ector-County-TX.htm,2025-10-18T18:36:37.536462+00:00
TX,El Paso,The Hospitals Of Providence Horizon City Campus,Horizon City,1h 27m,87.0,https://www.hospitalstats.org/hospital-ratings/the-hospitals-of-providence-horizon-city-campus-horizon-city-tx.htm,The Hospitals Of Providence Horizon City Campus Ratings,"13600 Horizon Street, Suite 100",Horizon City,TX,79928,(915) 407-7878,Acute Care Hospitals,YES,5% better,5.0,better,,,,17.3,0,0,87,POOR,Rooms and facilities are usually clean,,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,Las Palmas Medical Center A Campus Of Lpds Healthc,El Paso,2h 21m,141.0,https://www.hospitalstats.org/hospital-ratings/las-palmas-medical-center-a-campus-of-lpds-healthc-el-paso-tx.htm,Las Palmas Medical Center A Campus Of Lpds Healthc Ratings,1801 North Oregon Street,El Paso,TX,79902,(915) 521-1200,Acute Care Hospitals,YES,3% worse,3.0,worse,12.9,16.9,9.6,18.7,14,4,141,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,The Hospitals Of Providence - East Campus,El Paso,2h 48m,168.0,https://www.hospitalstats.org/hospital-ratings/the-hospitals-of-providence--east-campus-el-paso-tx.htm,The Hospitals Of Providence - East Campus Ratings,3280 Joe Battle Blvd,El Paso,TX,79938,(915) 856-7349,Acute Care Hospitals,YES,2% worse,2.0,worse,11.9,15.0,11.7,19.3,27,2,168,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,The Hospitals Of Providence Transmountain Campus,El Paso,2h 54m,174.0,https://www.hospitalstats.org/hospital-ratings/the-hospitals-of-providence-transmountain-campus-el-paso-tx.htm,The Hospitals Of Providence Transmountain Campus Ratings,2000 Transmountain Rd,El Paso,TX,79911,(915) 877-8136,Acute Care Hospitals,YES,2% worse,2.0,worse,14.3,14.0,10.7,18.6,6,0,174,AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,The Hospitals Of Providence - Memorial Campus,El Paso,3h 6m,186.0,https://www.hospitalstats.org/hospital-ratings/the-hospitals-of-providence--memorial-campus-el-paso-tx.htm,The Hospitals Of Providence - Memorial Campus Ratings,2001 N Oregon St,El Paso,TX,79902,(915) 577-6011,Acute Care Hospitals,YES,11% worse,11.0,worse,,16.8,10.7,21.7,10,0,186,BELOW AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,William Beaumont Amg (Ft Bliss),El Paso,3h 12m,192.0,https://www.hospitalstats.org/hospital-ratings/william-beaumont-amg-ft-bliss-el-paso-tx.htm,William Beaumont Amg (Ft Bliss) Ratings,5005 N. Piedras St.,El Paso,TX,79920,(915) 742-2121,Acute Care - Department of Defense,YES,,,,,,,,2,,192,VERY GOOD,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it,,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,University Medical Center Of El Paso,El Paso,3h 28m,208.0,https://www.hospitalstats.org/hospital-ratings/university-medical-center-of-el-paso-el-paso-tx.htm,University Medical Center Of El Paso Ratings,4815 Alameda Ave,El Paso,TX,79905,(915) 521-7602,Acute Care Hospitals,YES,5% worse,5.0,worse,13.0,14.6,12.9,18.9,37,4,208,AVERAGE,Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,Sierra Medical Center,El Paso,3h 43m,223.0,https://www.hospitalstats.org/hospital-ratings/sierra-medical-center-el-paso-tx.htm,Sierra Medical Center Ratings,1625 Medical Center Dr,El Paso,TX,79902,(915) 747-4000,Acute Care Hospitals,YES,3% worse,3.0,worse,12.4,14.3,10.8,20.7,14,4,223,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,El Paso Children's Hospital,El Paso,N/A,,https://www.hospitalstats.org/hospital-ratings/el-paso-childrens-hospital-el-paso-tx.htm,El Paso Children's Hospital Ratings,4845 Alameda Avenue,El Paso,TX,79905,(915) 521-7148,Childrens,YES,,,,,,,,,,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,El Paso,El Paso Behavioral Health System,El Paso,N/A,,https://www.hospitalstats.org/hospital-ratings/el-paso-behavioral-health-system-el-paso-tx.htm,El Paso Behavioral Health System Ratings,1900 Denver Ave,El Paso,TX,79902,(915) 544-4000,Psychiatric,YES,,,,,,,,,,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/El-Paso-County-TX.htm,2025-10-18T18:36:48.927615+00:00
TX,Ellis,Ennis Regional Medical Center,Ennis,2h 8m,128.0,https://www.hospitalstats.org/hospital-ratings/ennis-regional-medical-center-ennis-tx.htm,Ennis Regional Medical Center Ratings,2201 West Lampasas Street,Ennis,TX,75119,(972) 875-0900,Acute Care Hospitals,YES,,,,,,,,0,0,128,POOR,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it,,https://www.hospitalstats.org/ER-Wait-Time/Ellis-County-TX.htm,2025-10-18T18:36:53.590545+00:00
TX,Ellis,Methodist Midlothian Medical Center,Midlothian,2h 33m,153.0,https://www.hospitalstats.org/hospital-ratings/methodist-midlothian-medical-center-midlothian-tx.htm,Methodist Midlothian Medical Center Ratings,1201 E Highway 287,Midlothian,TX,76065,(469) 846-2000,Acute Care Hospitals,YES,,,,,,,,1,0,153,VERY GOOD,Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Ellis-County-TX.htm,2025-10-18T18:36:53.590545+00:00
TX,Ellis,Baylor Scott & White Medical Center- Waxahachie,Waxahachie,3h 44m,224.0,https://www.hospitalstats.org/hospital-ratings/baylor-scott-white-medical-center-waxahachie-waxahachie-tx.htm,Baylor Scott & White Medical Center- Waxahachie Ratings,2400 N Interstate Highway 35e,Waxahachie,TX,75165,(972) 923-7000,Acute Care Hospitals,YES,11% better,11.0,better,11.7,12.7,11.1,15.2,5,1,224,VERY GOOD,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms were often quiet at night,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Ellis-County-TX.htm,2025-10-18T18:36:53.590545+00:00
TX,Erath,Texas Health Harris Methodist Hospital Stephenvill,Stephenville,2h 22m,142.0,https://www.hospitalstats.org/hospital-ratings/texas-health-harris-methodist-hospital-stephenvill-stephenville-tx.htm,Texas Health Harris Methodist Hospital Stephenvill Ratings,411 N Belknap St,Stephenville,TX,76401,(254) 965-1500,Acute Care Hospitals,YES,7% worse,7.0,worse,,,14.3,17.8,3,0,142,AVERAGE,Nurses usually respond quickly when patients need help; Nurses usually take time to communicate well; Doctors usually communicate well with patients; Patients usually receive help when they request it; Rooms and facilities are usually clean; Rooms were often quiet at night,,https://www.hospitalstats.org/ER-Wait-Time/Erath-County-TX.htm,2025-10-18T18:36:55.646186+00:00
TX,Fannin,Tmc- Bonham Hospital,Bonham,1h 26m,86.0,https://www.hospitalstats.org/hospital-ratings/tmc-bonham-hospital-bonham-tx.htm,Tmc- Bonham Hospital Ratings,504 Lipscomb Street,Bonham,TX,75418,(903) 640-7311,Critical Access Hospitals,YES,9% worse,9.0,worse,,,,20.1,0,0,86,POOR,Nurses usually respond quickly when patients need help; Patients usually receive help when they request it; Rooms were often quiet at night,Nurses often fail to communicate; Doctors often fail to communicate with patients,https://www.hospitalstats.org/ER-Wait-Time/Fannin-County-TX.htm,2025-10-18T18:36:58.664252+00:00
TX,Fisher,Fisher County Hospital District,Rotan,1h 40m,100.0,https://www.hospitalstats.org/hospital-ratings/fisher-county-hospital-district-rotan-tx.htm,Fisher County Hospital District Ratings,774 State Highway 70 N,Rotan,TX,79546,(325) 735-2256,Critical Access Hospitals,YES,,,,,,,,0,0,100,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fisher-County-TX.htm,2025-10-18T18:37:01.631204+00:00
TX,Fort Bend,St Michaels Medical Hospital Llc,Sugar Land,1h 47m,107.0,https://www.hospitalstats.org/hospital-ratings/st-michaels-medical-hospital-llc-sugar-land-tx.htm,St Michaels Medical Hospital Llc Ratings,"16000 Southwest Freeway, Suite 100",Sugar Land,TX,77479,(281) 980-4357,Acute Care Hospitals,YES,,,,,,,,0,0,107,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
TX,Fort Bend,Oakbend Medical Center,Richmond,2h 14m,134.0,https://www.hospitalstats.org/hospital-ratings/oakbend-medical-center-richmond-tx.htm,Oakbend Medical Center Ratings,1705 Jackson St,Richmond,TX,77469,(281) 341-3000,Acute Care Hospitals,YES,14% worse,14.0,worse,12.2,,16.2,21.2,2,2,134,BELOW AVERAGE,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
TX,Fort Bend,St Luke's Sugar Land Hospital,Sugar Land,2h 50m,170.0,https://www.hospitalstats.org/hospital-ratings/st-lukes-sugar-land-hospital-sugar-land-tx.htm,St Luke's Sugar Land Hospital Ratings,1317 Lake Pointe Parkway,Sugar Land,TX,77478,(281) 637-7000,Acute Care Hospitals,YES,18% better,18.0,better,,,10.5,14.9,3,2,170,AVERAGE,Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
TX,Fort Bend,Houston Methodist Sugarland Hospital,Sugar Land,2h 55m,175.0,https://www.hospitalstats.org/hospital-ratings/houston-methodist-sugarland-hospital-sugar-land-tx.htm,Houston Methodist Sugarland Hospital Ratings,16655 Southwest Freeway,Sugar Land,TX,77479,(281) 274-8000,Acute Care Hospitals,YES,25% better,25.0,better,12.8,12.4,8.5,11.6,14,6,175,VERY GOOD,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
TX,Fort Bend,Memorial Hermann Sugar Land Hospital,Sugar Land,2h 59m,179.0,https://www.hospitalstats.org/hospital-ratings/memorial-hermann-sugar-land-hospital-sugar-land-tx.htm,Memorial Hermann Sugar Land Hospital Ratings,17500 W Grand Parkway South,Sugar Land,TX,77479,(281) 725-5000,Acute Care Hospitals,YES,3% better,3.0,better,11.9,12.1,11.5,19.1,3,3,179,AVERAGE,Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
TX,Fort Bend,Memorial Hermann Katy Hospital,Katy,3h 14m,194.0,https://www.hospitalstats.org/hospital-ratings/memorial-hermann-katy-hospital-katy-tx.htm,Memorial Hermann Katy Hospital Ratings,23900 Katy Freeway,Katy,TX,77494,(281) 392-1111,Acute Care Hospitals,YES,0% worse,0.0,worse,13.8,14.6,10.9,17.4,6,3,194,AVERAGE,Nurses usually take time to communicate well; Doctors usually communicate well with patients; Rooms and facilities are usually clean,Staff doesn't respond quickly when patients need help; Patients often don't receive help when they request it,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
TX,Fort Bend,Sugar Land Surgical Hospital Llp,Sugar Land,N/A,,https://www.hospitalstats.org/hospital-ratings/sugar-land-surgical-hospital-llp-sugar-land-tx.htm,Sugar Land Surgical Hospital Llp Ratings,16906 Southwest Freeway,Sugar Land,TX,77479,(281) 243-1000,Acute Care Hospitals,YES,,,,,,,,0,0,,POOR,,,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
TX,Fort Bend,Westpark Springs Llc,Richmond,N/A,,https://www.hospitalstats.org/hospital-ratings/westpark-springs-llc-richmond-tx.htm,Westpark Springs Llc Ratings,6902 S Peek Road,Richmond,TX,77407,(832) 535-2770,Psychiatric,YES,,,,,,,,,,,POOR,,Staff doesn't respond quickly when patients need help; Nurses often fail to communicate; Doctors often fail to communicate with patients; Patients often don't receive help when they request it; Facilities are sometimes dirty,https://www.hospitalstats.org/ER-Wait-Time/Fort-Bend-County-TX.htm,2025-10-18T18:37:11.861821+00:00
