Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
010044,Marion Regional Medical Center,1256 Military Street South,Hamilton,AL,01,35570,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010044,Marion Regional Medical Center,1256 Military Street South,Hamilton,AL,01,35570,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010044,Marion Regional Medical Center,1256 Military Street South,Hamilton,AL,01,35570,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5112,Level 2 Musculoskeletal Procedures,,,,,,,
010044,Marion Regional Medical Center,1256 Military Street South,Hamilton,AL,01,35570,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010044,Marion Regional Medical Center,1256 Military Street South,Hamilton,AL,01,35570,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5361,Level 1 Laparoscopy and Related Services,,,,,,,
010044,Marion Regional Medical Center,1256 Military Street South,Hamilton,AL,01,35570,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5491,Level 1 Intraocular Procedures,16,21,11288.761904762,1858.3728571429,1451.6680952381,0,0
010044,Marion Regional Medical Center,1256 Military Street South,Hamilton,AL,01,35570,10,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",8011,Comprehensive Observation Services,88,97,12670.845360825,2098.1048453608,1682.3780412371,0,0
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5112,Level 2 Musculoskeletal Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5113,Level 3 Musculoskeletal Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5182,Level 2 Vascular Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5183,Level 3 Vascular Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5302,Level 2 Upper GI Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5313,Level 3 Lower GI Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5361,Level 1 Laparoscopy and Related Services,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5372,Level 2 Urology and Related Services,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5373,Level 3 Urology and Related Services,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5431,Level 1 Nerve Procedures,,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5491,Level 1 Intraocular Procedures,40,55,10030.093636364,1636.5741818182,1256.1783636364,0,0
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
010045,Fayette Medical Center,1653 Temple Avenue North,Fayette,AL,01,35555,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",8011,Comprehensive Observation Services,72,76,8501.7959210526,2085.7090789474,1651.3751315789,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,16,18,12444.039444444,1254.4122222222,990.18222222222,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,35,37,34670.504054054,1243.7175675676,986.06108108108,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,57,60,52680.562833333,2410.1105,1882.1835,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,51,55,73160.101818182,5734.4456363636,4565.6383636363,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,71,74,137889.30067567,11085.094054054,9482.1454054054,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,16,16,11024.4925,1298.294375,1016.614375,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,,11,49640.542727273,2404.4409090909,1877.07,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,192,194,26177.619381443,2529.5655670103,1766.2213917526,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,59,65,91888.018307692,9009.6212307692,7421.9289230769,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,23,23,84184.515217391,8949.85,7349.85,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,11,11,180327.83,27727.100909091,26106.555454545,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,74,74,11968.908378378,1455.3316216216,1135.8278378378,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,20,22,41288.928636364,1558.425,1235.9459090909,0,0
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5432,Level 2 Nerve Procedures,,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
010046,Riverview Regional Medical Center,600 South Third Street,Gadsden,AL,01,35901,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,20,20,44659.1905,1253.25,998.52,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,13,14,66089.985714286,1762.505,1355.0385714286,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5112,Level 2 Musculoskeletal Procedures,15,15,54802.510666667,1137.1313333333,881.398,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5113,Level 3 Musculoskeletal Procedures,18,18,76810.506666667,2488.0761111111,1966.1005555556,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5114,Level 4 Musculoskeletal Procedures,34,35,109678.99257143,4932.4194285714,3798.478,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5115,Level 5 Musculoskeletal Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5153,Level 3 Airway Endoscopy,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5154,Level 4 Airway Endoscopy,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5155,Level 5 Airway Endoscopy,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5163,Level 3 ENT Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5164,Level 4 ENT Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5165,Level 5 ENT Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5182,Level 2 Vascular Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5183,Level 3 Vascular Procedures,13,13,45146.458461538,2489.7407692308,1980.6615384615,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5302,Level 2 Upper GI Procedures,14,14,36662.301428571,1455.5542857143,1158.5,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5313,Level 3 Lower GI Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5361,Level 1 Laparoscopy and Related Services,11,11,101312.22272727,4040.8727272727,3139.0563636364,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5372,Level 2 Urology and Related Services,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5373,Level 3 Urology and Related Services,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5414,Level 4 Gynecologic Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5415,Level 5 Gynecologic Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5431,Level 1 Nerve Procedures,14,15,47774.227333333,1502.5213333333,1185.118,0,0
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",5465,Level 5 Neurostimulator and Related Procedures,,,,,,,
010049,Medical Center Enterprise,400 N Edwards Street,Enterprise,AL,01,36330,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",8011,Comprehensive Observation Services,126,135,39613.105925926,2027.4119259259,1665.8607407407,0,0
010051,Greene County Hospital,509 Wilson Avenue,Eutaw,AL,01,35462,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,,,,,,,
010052,Lake Martin Community Hospital,201 Mariarden Road,Dadeville,AL,01,36853,2,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,21,22,3898.3590909091,2058.7786363636,1630.4190909091,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,134,140,29890.231071428,1288.0020714286,1017.9852857143,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,41,42,36437.08952381,2121.9623809524,1674.9842857143,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,25,25,43210.158,2997.97,2388.63,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,28,28,88722.448571428,5182.79,4129.38,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,20,20,25006.024,1166.018,911.748,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,54,55,42234.225636364,2558.2709090909,2028.412,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,129,134,84391.159626866,5607.6032089552,4428.4269402985,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,147,149,144467.11691275,11240.399060403,9633.7373825503,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,12,12,29208.435,2716.8025,2125.9225,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,12,12,44291.801666667,2481.04,1976.76,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,19,20,23269.135,1194.294,921.534,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,145,151,43170.50615894,2508.5933774834,1977.828013245,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,107,107,55460.074953271,2510.2924299065,1741.1178504673,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,13,13,167193.23615385,4094.75,3191.9769230769,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,71,75,231542.704,9251.6805333333,7645.6538666667,12,4323.1001333333
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,20,21,241902.05571429,14951.01,13351.01,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,17,17,323615.40235294,19427.154117647,17827.154117647,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,19,19,167358.23421053,8990.5689473684,7390.5689473684,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,97,105,58228.799809524,1507.2587619048,1197.9140952381,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,32,32,61835.8153125,3088.8928125,2455.4428125,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,93,94,70529.480319149,4374.0171276596,3438.835,0,0
010055,Flowers Hospital,4370 West Main Street,Dothan,AL,01,36305,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,29,29,100263.65965517,7584.4293103448,5984.4293103448,0,0
