Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,18,24243.055556,8202.4444444,6462.7222222
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,39,26482.615385,8120.2307692,6930.4871795
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,14,23111.5,6410.7857143,5267.9285714
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,64,32784.09375,9707.6875,8534.0625
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,38,21714.342105,6221.6315789,4837.2105263
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,12,18674.166667,4746.0833333,3812.75
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",19,29810.473684,11832.263158,10318.947368
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",29,28223.827586,8147.9655172,6232.9655172
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",291,HEART FAILURE AND SHOCK WITH MCC,140,26111.507143,9538.0071429,8561.7285714
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",305,HYPERTENSION WITHOUT MCC,17,19481.058824,5554.7647059,4048.8823529
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,28,27633.571429,8895.5,7667.6785714
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,23,22565,5481.173913,4629
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,20,14179.95,4101.15,2741.15
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",312,SYNCOPE AND COLLAPSE,23,19617.73913,6313.8695652,4924.4347826
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",313,CHEST PAIN,30,17057.766667,5362.7333333,3816.0666667
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,11,48875.909091,18045.181818,16740.090909
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,19,23279.684211,7373.8947368,5710
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",389,GASTROINTESTINAL OBSTRUCTION WITH CC,16,19525.875,6399.25,4541.125
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,12,14139.416667,5205.0833333,2495.1666667
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",17,32545.588235,9501.5882353,8654.5294118
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",100,20794.68,6043.23,4396.14
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",17,29014.823529,7047.7647059,6577.1764706
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,14,101455.5,17511.714286,8929.3571429
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,40,57042.15,15635.5,14315.5
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,14,106932.14286,23614.428571,21817.642857
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,17,70116.705882,16004.941176,14404.941176
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,16,18650.875,5953.375,4144.625
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",552,MEDICAL BACK PROBLEMS WITHOUT MCC,24,29352.083333,7146.25,5746.25
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",13,23837.076923,6505.4615385,5274.6923077
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",602,CELLULITIS WITH MCC,12,41316.333333,10657,9590.3333333
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",603,CELLULITIS WITHOUT MCC,29,17893.206897,6592.8275862,5213.5172414
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",638,DIABETES WITH CC,20,16897.9,6456.85,5120.05
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",50,26006.22,9662.82,8926.82
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",69,20056.73913,5747.1884058,4518.8405797
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",682,RENAL FAILURE WITH MCC,19,33353.473684,12776.210526,9633.0526316
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",683,RENAL FAILURE WITH CC,12,23840.166667,6832.4166667,5431.6666667
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,65,23618.492308,8596.2307692,7464.6
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,68,20066.279412,6219.3823529,4601.8823529
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,31,43275.419355,11857.193548,10480.806452
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",811,RED BLOOD CELL DISORDERS WITH MCC,12,28964.25,10244.75,9444.75
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",812,RED BLOOD CELL DISORDERS WITHOUT MCC,18,21929.777778,6674.3333333,5362.4444444
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,14,62605.142857,34147.571429,27605.214286
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,204,39254.161765,14693.22549,13406.97549
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,53,27066.415094,7812.7735849,5850.0188679
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,27,22133.333333,11525.888889,10399.962963
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,11,31831.181818,10912.818182,9170.2727273
010035,Cullman Regional Medical Center,Cullman,1912 Alabama Highway 157,01,35058,AL,5,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",948,SIGNS AND SYMPTOMS WITHOUT MCC,11,20602.181818,5757.9090909,4594.2727273
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,12,46231.75,7642,6175.3333333
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,17,49850.176471,12605.588235,11476.176471
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,17,38216.823529,9011.5294118,7882.1176471
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,17,63435,8134.1764706,7098.8823529
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,27,51847,9985.9259259,8064.7407407
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,19,34641.210526,6470.0526316,5111.3157895
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",291,HEART FAILURE AND SHOCK WITH MCC,56,39496.464286,8822,7831.1071429
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,12,35391.833333,5741.4166667,4141.4166667
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,18,42809.277778,7233.5,6166.8333333
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",21,35911.571429,6025.5238095,4806.4761905
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,14,91713.5,13799.285714,12313.571429
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",19,26054.947368,5741.2631579,4607.1578947
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,13,34939.307692,8150.8461538,7166.2307692
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,27,33565.925926,5796.8888889,4641.3333333
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,48,66117.729167,13322.6875,12136.6875
010036,Andalusia Health,Andalusia,849 South Three Notch Street,01,36420,AL,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,11,74622.181818,7270.6363636,6688.8181818
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",17,614653.11765,120151.76471,116924.64706
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",12,357485,72501.166667,70171.666667
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,21,240142.52381,38953.142857,29788.571429
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,17,193629.41176,31895.176471,21213.941176
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,50,201927.46,31077.04,29294.22
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,14,129274.85714,21798.5,12198.214286
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,20,77150,12821.5,11408.9
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",038,EXTRACRANIAL PROCEDURES WITH CC,17,70061,11495.058824,10249.764706
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,59,46695.711864,8432.1694915,6624.4237288
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",054,NERVOUS SYSTEM NEOPLASMS WITH MCC,19,43853.157895,10218,8549.8947368
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,24,69217.833333,14701.166667,12662.375
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,64,49005.46875,9850.328125,7668.546875
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",12,108663.16667,16089.75,10664.416667
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,140,71244.121429,13830.2,11586.664286
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,183,47060.295082,7652.7704918,5814.7704918
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,53,29674.660377,5392.8113208,3781.6037736
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,61,36821.983607,6959.852459,4443.2295082
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,15,58882.066667,11668.733333,9002.0666667
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,12,39928.25,7971.0833333,6398.4166667
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,14,39181.071429,10714,9490.4285714
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,24,43598.333333,8387.5,5666.625
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,18,63878.055556,16148.277778,14431.388889
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,28,35082.75,9784.6071429,7801.4285714
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,13,25248.538462,7037.6923077,5046.6153846
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,17,87684.764706,15780.941176,13299.294118
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,34,40523.764706,9141.1470588,7446.8529412
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,14,32382.642857,6723.4285714,5052.7142857
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,30,51268.433333,12222.4,11036.133333
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,34,37835.264706,7227.7647059,5930.8235294
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,20,75283.45,13762.25,12363.65
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,50,40947.96,9313.42,5242.92
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",103,HEADACHES WITHOUT MCC,16,36604.3125,6397.9375,4960.8125
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,DYSEQUILIBRIUM,19,29374.684211,6431.3684211,3796.5789474
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",163,MAJOR CHEST PROCEDURES WITH MCC,22,189198.40909,31919.772727,30544.136364
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",164,MAJOR CHEST PROCEDURES WITH CC,36,143015.63889,17685.833333,15491.75
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,22,88295.090909,13233.636364,11578.545455
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,11,61872.636364,13005.818182,11582.363636
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,44,58880,10810.818182,8283.3409091
010039,Huntsville Hospital,Huntsville,101 Sivley Rd,01,35801,AL,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",176,PULMONARY EMBOLISM WITHOUT MCC,48,31682.083333,6683.4583333,4672.5625
