Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,Srvc_Lvl,APC_Cd,APC_Desc,HCPCS_Cd,HCPCS_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
State,11,District of Columbia,APC,5302,Level 2 Upper GI Procedures,,,955,1077,9271.9828040854,1817.8537883008,1442.4728319406,,
State,11,District of Columbia,APC,5303,Level 3 Upper GI Procedures,,,130,132,11444.125909091,3379.6331818182,2674.7982575758,0,0
State,11,District of Columbia,APC,5313,Level 3 Lower GI Procedures,,,208,213,12772.675915493,2678.7821126761,2181.7683098592,0,0
State,11,District of Columbia,APC,5331,Complex GI Procedures,,,187,209,17752.125645933,5520.0054545454,4384.7870334928,,
State,11,District of Columbia,APC,5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,319,339,26029.964896755,3727.5448672566,2959.5007079646,,
State,11,District of Columbia,APC,5361,Level 1 Laparoscopy and Related Services,,,516,518,29290.799826255,5495.0427992278,4364.9483204633,19,4808.3179052632
State,11,District of Columbia,APC,5362,Level 2 Laparoscopy and Related Services,,,416,419,55772.732100239,9429.0993794749,7833.3009307876,37,2291.9649351351
State,11,District of Columbia,APC,5372,Level 2 Urology and Related Services,,,366,892,3692.8347982063,664.41021300448,526.26189461883,,
State,11,District of Columbia,APC,5373,Level 3 Urology and Related Services,,,602,676,16264.34954142,1913.8775591716,1510.9693343195,,
State,11,District of Columbia,APC,5374,Level 4 Urology and Related Services,,,402,449,21813.748864143,3333.3308463252,2647.1612026726,,
State,11,District of Columbia,APC,5375,Level 5 Urology and Related Services,,,576,612,31310.357924836,4919.9133006536,3900.4363235294,11,3628.2807272727
State,11,District of Columbia,APC,5376,Level 6 Urology and Related Services,,,100,102,36796.502352941,8965.5545098039,7365.5545098039,,
State,11,District of Columbia,APC,5377,Level 7 Urology and Related Services,,,,,,,,,
State,11,District of Columbia,APC,5378,Level 8 Urology and Related Services,,,21,21,71289.222380952,18205.581428571,16637.394285714,0,0
State,11,District of Columbia,APC,5414,Level 4 Gynecologic Procedures,,,206,209,20796.502009569,2966.6558851675,2353.1484210526,0,0
State,11,District of Columbia,APC,5415,Level 5 Gynecologic Procedures,,,69,71,32110.53971831,4883.2309859155,3876.8945070423,,
State,11,District of Columbia,APC,5416,Level 6 Gynecologic Procedures,,,45,45,45928.901555556,7249.3095555556,5724.8955555556,0,0
State,11,District of Columbia,APC,5431,Level 1 Nerve Procedures,,,139,162,14953.956358025,1874.6219135802,1484.9142592593,0,0
State,11,District of Columbia,APC,5432,Level 2 Nerve Procedures,,,,,,,,,
State,11,District of Columbia,APC,5461,Level 1 Neurostimulator and Related Procedures,,,,,,,,,
State,11,District of Columbia,APC,5462,Level 2 Neurostimulator and Related Procedures,,,32,34,43629.048235294,6706.4688235294,5276.3388235294,,
State,11,District of Columbia,APC,5463,Level 3 Neurostimulator and Related Procedures,,,,,,,,,
State,11,District of Columbia,APC,5464,Level 4 Neurostimulator and Related Procedures,,,27,29,77966.073103448,19933.284827586,18331.84137931,0,0
State,11,District of Columbia,APC,5465,Level 5 Neurostimulator and Related Procedures,,,66,66,113287.33515151,29840.771363636,28240.771363636,0,0
State,11,District of Columbia,APC,5471,Implantation of Drug Infusion Device,,,12,12,85140.164166667,15290.616666667,13671.783333333,0,0
State,11,District of Columbia,APC,5491,Level 1 Intraocular Procedures,,,519,635,21981.373212598,2264.4483464567,1794.306,,
State,11,District of Columbia,APC,5492,Level 2 Intraocular Procedures,,,91,98,29498.662244898,4153.373877551,3287.1981632653,0,0
State,11,District of Columbia,APC,5493,Level 3 Intraocular Procedures,,,,,,,,,
State,11,District of Columbia,APC,5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,81,81,24321.352592593,2230.5367901234,1770.444691358,0,0
State,11,District of Columbia,APC,5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,20,20,23156.031,3427.632,2670.642,0,0
State,11,District of Columbia,APC,5627,Level 7 Radiation Therapy,,,21,21,60146.105238095,8192.8,6592.8,,
State,11,District of Columbia,APC,5881,Ancillary Outpatient Services When Patient Dies,,,,,,,,,
State,11,District of Columbia,APC,8011,Comprehensive Observation Services,,,1614,1735,24940.751763689,2554.4262363112,2119.7988357349,94,5184.6780106383
State,12,Florida,APC,5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,19831,20855,13734.184459362,1349.1560704867,1069.7476053704,55,5724.3439272727
State,12,Florida,APC,5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,8403,9406,25968.369172868,2324.2722209228,1845.8835264724,88,5225.1859386364
State,12,Florida,APC,5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,3529,3622,38422.808644395,3115.2431612369,2475.7354803976,47,6131.3524851064
State,12,Florida,APC,5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,3909,3923,62403.40090492,5370.4069538618,4268.3497629365,179,4190.760477095
State,12,Florida,APC,5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,495,516,84390.202325581,8007.0777713178,6412.5203294574,88,5432.4275409091
State,12,Florida,APC,5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,274,281,140865.0416726,15042.90341637,13441.310213523,56,3549.51835
State,12,Florida,APC,5112,Level 2 Musculoskeletal Procedures,,,3825,3990,19539.044145363,1247.5932105263,988.08426817043,,
State,12,Florida,APC,5113,Level 3 Musculoskeletal Procedures,,,5572,5648,40710.144824717,2662.7164677762,2114.3011933428,89,4969.9565842697
State,12,Florida,APC,5114,Level 4 Musculoskeletal Procedures,,,10592,10706,69774.619320942,5941.6858285074,4720.521493555,338,3914.694691716
State,12,Florida,APC,5115,Level 5 Musculoskeletal Procedures,,,27981,28880,104393.63339681,11795.791073407,10194.712074792,553,2134.2067493671
State,12,Florida,APC,5116,Level 6 Musculoskeletal Procedures,,,1198,1212,155795.56178218,19782.163217822,18180.471179868,37,3226.2696540541
State,12,Florida,APC,5153,Level 3 Airway Endoscopy,,,2822,3099,19246.853775411,1441.7974378832,1145.8177218457,,
State,12,Florida,APC,5154,Level 4 Airway Endoscopy,,,3618,3923,34961.198878409,2997.5050751976,2381.9229645679,80,3981.4140275
State,12,Florida,APC,5155,Level 5 Airway Endoscopy,,,2408,2432,63073.952676809,5554.2271299342,4416.9836677632,201,3240.658880597
State,12,Florida,APC,5163,Level 3 ENT Procedures,,,283,360,15101.82175,1227.7482777778,976.12330555555,0,0
State,12,Florida,APC,5164,Level 4 ENT Procedures,,,777,795,35135.707018868,2502.1544528302,1985.697509434,17,4149.7667647059
State,12,Florida,APC,5165,Level 5 ENT Procedures,,,2928,2954,56484.746418416,4720.1434123223,3746.9409478673,113,4708.8979185841
State,12,Florida,APC,5166,Cochlear Implant Procedure,,,228,229,152797.65152838,28393.068995633,26709.119825327,0,0
State,12,Florida,APC,5182,Level 2 Vascular Procedures,,,4764,4961,12686.120167305,1336.0366821205,1059.0194557549,38,5935.1113315789
State,12,Florida,APC,5183,Level 3 Vascular Procedures,,,11488,12169,27958.591814446,2686.3244161394,2133.3533182677,101,5458.7178910891
State,12,Florida,APC,5184,Level 4 Vascular Procedures,,,3485,3705,52937.967919028,4497.1464696356,3572.1385695007,150,5591.7313013333
State,12,Florida,APC,5191,Level 1 Endovascular Procedures,,,21714,21808,39750.799380044,2682.3704305759,1878.1171574652,81,3892.1822765432
State,12,Florida,APC,5192,Level 2 Endovascular Procedures,,,3641,3856,49936.047251037,4730.8964678423,3758.9073003112,67,3611.6014597015
State,12,Florida,APC,5193,Level 3 Endovascular Procedures,,,10107,10674,101544.89620105,9570.169089376,7976.6572475173,547,2444.8997897623
State,12,Florida,APC,5194,Level 4 Endovascular Procedures,,,2583,2667,134160.20830146,15476.16911886,13883.228050244,88,2923.8580636364
State,12,Florida,APC,5200,Implantation Wireless PA Pressure Monitor,,,79,80,114101.50425,24970.40025,23370.40025,0,0
State,12,Florida,APC,5211,Level 1 Electrophysiologic Procedures,,,39,40,11999.432,1024.7615,811.307,0,0
State,12,Florida,APC,5212,Level 2 Electrophysiologic Procedures,,,594,597,63915.414824121,6126.4915745394,4874.0381239531,35,4398.38616
State,12,Florida,APC,5213,Level 3 Electrophysiologic Procedures,,,8276,8467,176332.60131688,21267.890826739,19665.003473485,477,2360.4727060797
State,12,Florida,APC,5222,Level 2 Pacemaker and Similar Procedures,,,2369,2372,47259.129262226,7397.3549451939,5877.2846247892,12,4734.6168333333
State,12,Florida,APC,5223,Level 3 Pacemaker and Similar Procedures,,,5066,5070,73733.532761341,9412.2433786982,7809.1891242604,114,3084.429477193
State,12,Florida,APC,5224,Level 4 Pacemaker and Similar Procedures,,,717,718,128674.89490251,16979.039818941,15375.909958217,27,2154.333637037
State,12,Florida,APC,5231,Level 1 ICD and Similar Procedures,,,374,374,142124.94933155,20552.30328877,18949.329144385,,
State,12,Florida,APC,5232,Level 2 ICD and Similar Procedures,,,2116,2118,191360.98589235,28995.579107649,27392.303777148,,
State,12,Florida,APC,5302,Level 2 Upper GI Procedures,,,12413,13595,17921.699911732,1572.8755012872,1253.001418904,31,5808.7008903226
State,12,Florida,APC,5303,Level 3 Upper GI Procedures,,,1589,1635,31971.574856269,2946.0537431193,2340.5224648318,12,3828.5349666667
State,12,Florida,APC,5313,Level 3 Lower GI Procedures,,,2557,2611,30528.941849866,2318.9464458062,1856.8092148602,,
State,12,Florida,APC,5331,Complex GI Procedures,,,1177,1308,44390.326506116,4751.4364449541,3781.1799464832,26,4167.8491615385
State,12,Florida,APC,5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,4637,4860,42452.254849794,3193.6492674897,2534.4397427983,146,4914.4837958904
State,12,Florida,APC,5361,Level 1 Laparoscopy and Related Services,,,10855,10917,61832.213697902,4709.43644591,3738.1243409362,396,4082.8084641414
State,12,Florida,APC,5362,Level 2 Laparoscopy and Related Services,,,6328,6342,92671.16804005,8225.4439467045,6623.8128539893,891,3134.4997090909
State,12,Florida,APC,5372,Level 2 Urology and Related Services,,,4135,7205,4032.7456863289,557.23343789036,439.88928105482,,
State,12,Florida,APC,5373,Level 3 Urology and Related Services,,,7563,8915,22892.05213797,1669.3362725743,1324.7551060011,17,5722.1479411765
State,12,Florida,APC,5374,Level 4 Urology and Related Services,,,8797,9766,34795.9307393,2865.8288378046,2276.3676387467,45,5508.0305466667
State,12,Florida,APC,5375,Level 5 Urology and Related Services,,,9347,9809,48904.916940565,4243.131471098,3371.8763553879,129,5594.6856108527
State,12,Florida,APC,5376,Level 6 Urology and Related Services,,,1422,1432,65266.613652235,7749.5199162011,6168.0220181564,26,3492.9996769231
State,12,Florida,APC,5377,Level 7 Urology and Related Services,,,87,88,84888.109545454,10772.925568182,9167.0119318182,,
State,12,Florida,APC,5378,Level 8 Urology and Related Services,,,678,690,116789.66533333,17417.30873913,15815.443884058,,
State,12,Florida,APC,5414,Level 4 Gynecologic Procedures,,,2563,2586,33081.927057231,2549.9002784223,2022.2619141531,,
State,12,Florida,APC,5415,Level 5 Gynecologic Procedures,,,1198,1221,53115.696175266,4171.2997133497,3309.4002866503,29,4035.953937931
State,12,Florida,APC,5416,Level 6 Gynecologic Procedures,,,627,632,75773.448544304,6258.0735126582,4952.8789082278,26,4647.6650769231
State,12,Florida,APC,5431,Level 1 Nerve Procedures,,,4307,4820,17000.238558091,1595.5020414938,1265.7558091286,12,5466.3142333333
State,12,Florida,APC,5432,Level 2 Nerve Procedures,,,146,155,51328.201741935,5236.7768387097,4135.0682580645,,
State,12,Florida,APC,5461,Level 1 Neurostimulator and Related Procedures,,,343,344,44615.512616279,2879.7110465116,2283.3323546512,,
State,12,Florida,APC,5462,Level 2 Neurostimulator and Related Procedures,,,639,687,44638.403959243,5756.218588064,4577.9255895197,14,4423.7844
State,12,Florida,APC,5463,Level 3 Neurostimulator and Related Procedures,,,162,163,128993.3092638,10550.58797546,8967.65,82,3294.4783097561
State,12,Florida,APC,5464,Level 4 Neurostimulator and Related Procedures,,,1207,1242,113244.12660225,19359.50568438,17757.49747182,23,3754.9019565217
State,12,Florida,APC,5465,Level 5 Neurostimulator and Related Procedures,,,1747,1763,156844.3976574,26337.988400454,24735.900935905,,
State,12,Florida,APC,5471,Implantation of Drug Infusion Device,,,189,193,103122.93243523,14714.33761658,13113.142953368,,
State,12,Florida,APC,5491,Level 1 Intraocular Procedures,,,5732,8350,20373.487449102,1892.1100359281,1502.7205221557,,
State,12,Florida,APC,5492,Level 2 Intraocular Procedures,,,2146,2349,34163.884189017,3518.2476798638,2797.76449553,24,5378.61485
State,12,Florida,APC,5493,Level 3 Intraocular Procedures,,,21,22,66674.344545454,6141.0631818182,4892.8822727273,,
State,12,Florida,APC,5495,Level 5 Intraocular Procedures,,,,,,,,,
State,12,Florida,APC,5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,852,891,26171.708372615,1840.4132098765,1463.4518855219,17,5666.8586470588
State,12,Florida,APC,5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,239,253,37613.514426877,3121.8217391304,2481.5996837945,,
State,12,Florida,APC,5627,Level 7 Radiation Therapy,,,555,603,70415.594046435,6977.4438474295,5555.5888888889,130,5086.2836015385
State,12,Florida,APC,5881,Ancillary Outpatient Services When Patient Dies,,,11,11,88810.049090909,10714.995454545,9114.9954545454,,
State,12,Florida,APC,8011,Comprehensive Observation Services,,,75330,82861,26965.351867223,2213.6586412184,1799.4221491413,214,4364.1955327103
State,13,Georgia,APC,5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,8518,8815,12163.081778786,1364.4340555871,1079.0849018718,16,7248.19025
State,13,Georgia,APC,5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,3388,3645,22912.627777778,2316.3349849108,1834.2243868313,36,5991.2708333333
State,13,Georgia,APC,5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,1403,1462,27097.510212038,3124.5273666211,2477.9736730506,11,4031.1355636364
State,13,Georgia,APC,5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,1394,1398,43793.368097282,5419.8930758226,4302.583397711,19,4106.0024526316
State,13,Georgia,APC,5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,184,189,57050.518412698,7944.1261375661,6370.8618518518,20,3805.90448
State,13,Georgia,APC,5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,116,121,100844.11479339,14882.097107438,13285.248512397,,
State,13,Georgia,APC,5112,Level 2 Musculoskeletal Procedures,,,1632,1683,13987.057635175,1256.7374509804,993.18673202614,,
State,13,Georgia,APC,5113,Level 3 Musculoskeletal Procedures,,,2814,2874,25436.970772443,2620.9230167015,2073.8139561587,,
State,13,Georgia,APC,5114,Level 4 Musculoskeletal Procedures,,,4443,4502,49168.944127054,5924.458998223,4692.9860661928,134,3875.1570283582
State,13,Georgia,APC,5115,Level 5 Musculoskeletal Procedures,,,10607,11005,77382.580132667,11883.058468878,10280.699572921,271,2688.5734420664
State,13,Georgia,APC,5116,Level 6 Musculoskeletal Procedures,,,621,624,127958.73886218,19340.07661859,17739.879150641,38,3187.2426526316
State,13,Georgia,APC,5153,Level 3 Airway Endoscopy,,,1027,1107,14245.678274616,1453.4744173442,1149.2202529359,,
State,13,Georgia,APC,5154,Level 4 Airway Endoscopy,,,1461,1517,25846.181667765,3048.1101384311,2419.590461437,,
State,13,Georgia,APC,5155,Level 5 Airway Endoscopy,,,1041,1055,43029.424767772,5603.0556398104,4451.8513080569,18,3214.7462666667
State,13,Georgia,APC,5163,Level 3 ENT Procedures,,,128,133,15432.856691729,1244.5056390977,980.68796992481,,
State,13,Georgia,APC,5164,Level 4 ENT Procedures,,,320,324,22810.318179012,2548.8073148148,2016.7721296296,,
State,13,Georgia,APC,5165,Level 5 ENT Procedures,,,936,943,37960.894485684,4852.1595121951,3851.0391092259,45,4479.0216177778
State,13,Georgia,APC,5166,Cochlear Implant Procedure,,,87,89,126086.74516854,30117.619662921,28507.46235955,0,0
State,13,Georgia,APC,5182,Level 2 Vascular Procedures,,,1941,2036,10188.276556974,1349.0229125737,1064.1628978389,14,6561.1721
State,13,Georgia,APC,5183,Level 3 Vascular Procedures,,,5127,5456,22006.491233504,2715.4963123167,2149.373914956,62,5446.5564322581
State,13,Georgia,APC,5184,Level 4 Vascular Procedures,,,1621,1778,43618.566867267,4400.3951631046,3482.9778121485,71,4063.3325915493
State,13,Georgia,APC,5191,Level 1 Endovascular Procedures,,,9213,9248,25328.39759083,2701.4142657872,1884.8528438581,13,4153.8837846154
State,13,Georgia,APC,5192,Level 2 Endovascular Procedures,,,2196,2565,31795.214475634,4811.2972319688,3818.6531539961,18,4447.6624888889
State,13,Georgia,APC,5193,Level 3 Endovascular Procedures,,,3676,3950,74040.526812658,9571.5203873418,7982.2746,293,2526.9642498294
State,13,Georgia,APC,5194,Level 4 Endovascular Procedures,,,959,1001,98032.364055944,15680.21033966,14083.617302697,54,3417.769962963
State,13,Georgia,APC,5200,Implantation Wireless PA Pressure Monitor,,,84,84,133657.14821428,24930.058095238,23329.89,0,0
State,13,Georgia,APC,5211,Level 1 Electrophysiologic Procedures,,,11,11,9980.4763636364,974.25272727273,761.6,0,0
State,13,Georgia,APC,5212,Level 2 Electrophysiologic Procedures,,,224,225,42986.0216,6148.8448888889,4866.9689333333,,
State,13,Georgia,APC,5213,Level 3 Electrophysiologic Procedures,,,2627,2684,121206.92393443,21449.970290611,19847.047943368,,
State,13,Georgia,APC,5222,Level 2 Pacemaker and Similar Procedures,,,821,823,39163.000255164,7490.0061968408,5950.7675698663,,
State,13,Georgia,APC,5223,Level 3 Pacemaker and Similar Procedures,,,2061,2063,57216.786907416,9496.7309112942,7892.3902229762,22,2100.4086090909
State,13,Georgia,APC,5224,Level 4 Pacemaker and Similar Procedures,,,418,419,80641.979093079,17291.994200477,15689.408854415,12,1374.6027166667
State,13,Georgia,APC,5231,Level 1 ICD and Similar Procedures,,,178,179,101425.04458101,20988.156424581,19387.270614525,,
State,13,Georgia,APC,5232,Level 2 ICD and Similar Procedures,,,916,917,154960.84928026,29131.934045801,27530.357011996,13,4615.8565384615
State,13,Georgia,APC,5244,Level 4 Blood Product Exchange and Related Services,,,,,,,,,
State,13,Georgia,APC,5302,Level 2 Upper GI Procedures,,,4846,5249,13756.221272623,1585.1655763002,1257.9662240427,,
State,13,Georgia,APC,5303,Level 3 Upper GI Procedures,,,645,658,21734.413966565,2976.5470212766,2363.6965653495,,
State,13,Georgia,APC,5313,Level 3 Lower GI Procedures,,,929,951,19162.121650894,2312.3188222923,1844.6233123028,,
State,13,Georgia,APC,5331,Complex GI Procedures,,,489,557,32350.150305206,4675.328491921,3716.73005386,,
State,13,Georgia,APC,5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,2026,2091,28957.389124821,3197.9652175992,2529.0573792444,31,4149.2719483871
State,13,Georgia,APC,5361,Level 1 Laparoscopy and Related Services,,,5034,5068,38424.402460537,4708.2300789266,3721.997750592,61,3993.7959278688
State,13,Georgia,APC,5362,Level 2 Laparoscopy and Related Services,,,2684,2693,66457.725915336,8265.5107835128,6659.4544745637,144,3052.0485041667
State,13,Georgia,APC,5372,Level 2 Urology and Related Services,,,2439,3417,4756.4997892888,556.15458296751,436.56095697981,,
State,13,Georgia,APC,5373,Level 3 Urology and Related Services,,,3386,3880,16120.941835052,1678.3432886598,1325.780871134,,
State,13,Georgia,APC,5374,Level 4 Urology and Related Services,,,4200,4634,25368.733133362,2907.875403539,2300.986044454,50,3790.762696
State,13,Georgia,APC,5375,Level 5 Urology and Related Services,,,4290,4524,32110.175088417,4268.9883222812,3381.537862511,44,4264.1136363636
State,13,Georgia,APC,5376,Level 6 Urology and Related Services,,,723,730,41700.256917808,7886.8877260274,6288.1318356164,,
State,13,Georgia,APC,5377,Level 7 Urology and Related Services,,,46,46,61756.03,10299.138695652,8757.7934782609,,
State,13,Georgia,APC,5378,Level 8 Urology and Related Services,,,261,265,85538.109396226,17514.91245283,15907.201660377,,
State,13,Georgia,APC,5414,Level 4 Gynecologic Procedures,,,1009,1016,22090.17148622,2539.2138385827,2006.8448818898,,
State,13,Georgia,APC,5415,Level 5 Gynecologic Procedures,,,607,620,33455.918145161,4111.8878709677,3247.0337258065,,
State,13,Georgia,APC,5416,Level 6 Gynecologic Procedures,,,302,304,46634.781611842,6290.5123684211,4967.8579934211,,
State,13,Georgia,APC,5431,Level 1 Nerve Procedures,,,1806,2014,14839.683634558,1618.0596226415,1279.4545382324,,
State,13,Georgia,APC,5432,Level 2 Nerve Procedures,,,89,94,44368.288510638,5171.1254255319,4098.129893617,,
State,13,Georgia,APC,5461,Level 1 Neurostimulator and Related Procedures,,,150,150,27796.015533333,2896.597,2282.1858,,
State,13,Georgia,APC,5462,Level 2 Neurostimulator and Related Procedures,,,264,275,34850.750727273,5947.3993090909,4732.7590181818,,
State,13,Georgia,APC,5463,Level 3 Neurostimulator and Related Procedures,,,45,46,49658.623260869,11229.07,9619.2439130435,,
State,13,Georgia,APC,5464,Level 4 Neurostimulator and Related Procedures,,,512,524,88497.094637405,19640.535076336,18038.274255725,,
State,13,Georgia,APC,5465,Level 5 Neurostimulator and Related Procedures,,,552,556,126659.17097122,26535.615179856,24932.804190647,,
State,13,Georgia,APC,5471,Implantation of Drug Infusion Device,,,77,78,73705.016282051,14433.48551282,12830.588076923,,
State,13,Georgia,APC,5491,Level 1 Intraocular Procedures,,,3826,5768,18970.145329404,1956.2501560333,1548.5365568655,,
State,13,Georgia,APC,5492,Level 2 Intraocular Procedures,,,766,834,30993.485779377,3605.1491846523,2849.5647721823,,
State,13,Georgia,APC,5493,Level 3 Intraocular Procedures,,,,,,,,,
State,13,Georgia,APC,5495,Level 5 Intraocular Procedures,,,,,,,,,
State,13,Georgia,APC,5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,580,588,18814.073588435,1925.3159353742,1531.7339795918,0,0
State,13,Georgia,APC,5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",,,84,87,24358.658045977,3215.6685057471,2552.7393103448,0,0
State,13,Georgia,APC,5627,Level 7 Radiation Therapy,,,247,276,77587.441376812,7024.3788043478,5579.1861956522,77,3663.0812909091
State,13,Georgia,APC,5881,Ancillary Outpatient Services When Patient Dies,,,13,13,100373.83615385,11406.606153846,9806.6061538462,,
State,13,Georgia,APC,8011,Comprehensive Observation Services,,,20304,21920,20001.748677463,2216.5742819343,1777.157002281,42,4836.6721666667
State,15,Hawaii,APC,5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,942,972,7650.5265740741,1705.1675308642,1343.7336831276,11,4966.8048181818
State,15,Hawaii,APC,5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,293,303,16297.773762376,3006.8541584158,2382.6674917492,17,5137.5024235294
State,15,Hawaii,APC,5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,181,190,18352.851368421,3947.99,3120.8524210526,,
State,15,Hawaii,APC,5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,185,185,34582.079621622,6989.4570810811,5555.6284864865,16,3499.0440625
State,15,Hawaii,APC,5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,,,
State,15,Hawaii,APC,5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,,,
State,15,Hawaii,APC,5112,Level 2 Musculoskeletal Procedures,,,215,226,7775.3007522124,1644.4147345133,1293.1668584071,0,0
State,15,Hawaii,APC,5113,Level 3 Musculoskeletal Procedures,,,261,264,13915.246287879,3393.6713257576,2674.6858712121,,
State,15,Hawaii,APC,5114,Level 4 Musculoskeletal Procedures,,,421,425,28081.191835294,7577.6458588235,5991.8881647059,,
State,15,Hawaii,APC,5115,Level 5 Musculoskeletal Procedures,,,839,868,52072.923271889,14895.092154378,13296.720552995,22,3028.7657272727
State,15,Hawaii,APC,5116,Level 6 Musculoskeletal Procedures,,,33,33,58062.872727273,26231.705454545,24631.705454545,0,0
State,15,Hawaii,APC,5153,Level 3 Airway Endoscopy,,,74,88,6973.5079545455,1876.9488636364,1492.5685227273,,
State,15,Hawaii,APC,5154,Level 4 Airway Endoscopy,,,148,151,17236.003642384,3840.9723178808,3031.646423841,0,0
State,15,Hawaii,APC,5155,Level 5 Airway Endoscopy,,,132,133,28107.993157895,7275.4505263158,5777.4758646617,,
State,15,Hawaii,APC,5163,Level 3 ENT Procedures,,,19,31,3884.2112903226,1576.9209677419,1256.4058064516,0,0
State,15,Hawaii,APC,5164,Level 4 ENT Procedures,,,25,25,15530.5304,3313.3244,2639.8864,0,0
State,15,Hawaii,APC,5165,Level 5 ENT Procedures,,,138,139,27982.281007194,6211.9007194245,4926.361942446,,
State,15,Hawaii,APC,5166,Cochlear Implant Procedure,,,,,,,,,
State,15,Hawaii,APC,5182,Level 2 Vascular Procedures,,,215,223,6984.6179820628,1745.4238116592,1380.3107623318,,
State,15,Hawaii,APC,5183,Level 3 Vascular Procedures,,,616,632,14797.442547468,3441.6524208861,2720.8711075949,13,6876.3072
State,15,Hawaii,APC,5184,Level 4 Vascular Procedures,,,277,300,32393.278366667,5908.2248666667,4689.5990666667,40,5191.027415
State,15,Hawaii,APC,5191,Level 1 Endovascular Procedures,,,575,576,16601.301770833,3414.6658333333,2369.3252083333,,
State,15,Hawaii,APC,5192,Level 2 Endovascular Procedures,,,349,416,20126.022019231,6133.4633173077,4867.5094471154,,
State,15,Hawaii,APC,5193,Level 3 Endovascular Procedures,,,340,375,46933.255306667,12316.712,10719.04656,49,3789.4344
State,15,Hawaii,APC,5194,Level 4 Endovascular Procedures,,,155,163,58060.547607362,20044.485092025,18440.447423313,,
State,15,Hawaii,APC,5200,Implantation Wireless PA Pressure Monitor,,,,,,,,,
State,15,Hawaii,APC,5212,Level 2 Electrophysiologic Procedures,,,,,,,,,
State,15,Hawaii,APC,5213,Level 3 Electrophysiologic Procedures,,,206,209,79042.08354067,27076.8215311,25475.118133971,,
State,15,Hawaii,APC,5222,Level 2 Pacemaker and Similar Procedures,,,40,40,26168.89,9712.9,8105.6235,,
State,15,Hawaii,APC,5223,Level 3 Pacemaker and Similar Procedures,,,186,187,32135.282352941,11862.473262032,10262.181069519,15,2876.0210266667
State,15,Hawaii,APC,5224,Level 4 Pacemaker and Similar Procedures,,,34,34,52424.738529412,20770.812352941,19170.812352941,0,0
State,15,Hawaii,APC,5231,Level 1 ICD and Similar Procedures,,,14,14,90252.942142857,25183.645714286,23583.469285714,,
State,15,Hawaii,APC,5232,Level 2 ICD and Similar Procedures,,,70,70,100156.59742857,35985.809142857,34383.078714286,,
State,15,Hawaii,APC,5302,Level 2 Upper GI Procedures,,,388,424,10545.688915094,2010.8517688679,1596.7866745283,,
State,15,Hawaii,APC,5303,Level 3 Upper GI Procedures,,,78,81,17469.647530864,3883.4864197531,3096.8108641975,,
State,15,Hawaii,APC,5313,Level 3 Lower GI Procedures,,,77,77,16384.024675325,3052.4349350649,2441.142987013,,
State,15,Hawaii,APC,5331,Complex GI Procedures,,,69,81,25957.516790123,6110.9713580247,4841.1748148148,,
State,15,Hawaii,APC,5341,Abdominal/Peritoneal/Biliary and Related Procedures,,,243,263,17364.416463878,4113.8914448669,3247.7745247148,,
State,15,Hawaii,APC,5361,Level 1 Laparoscopy and Related Services,,,429,434,25334.086359447,5989.9022119816,4725.8524654378,,
State,15,Hawaii,APC,5362,Level 2 Laparoscopy and Related Services,,,202,202,38988.338019802,10325.573316832,8724.4545049505,19,2117.4870315789
State,15,Hawaii,APC,5372,Level 2 Urology and Related Services,,,485,845,1851.6669940828,724.30887573965,571.28795266272,,
